BRAND,DNLA,SKU_NO,OVERVIEW,OVERVIEW2,OVERVIEW_RAW,OVERVIEW2_RAW,OVERVIEW_NOTE
Impact,N,682560,"This Impact Sync Cord 1/4"" Phono Male to PC Male is a 33' (10 m) long sync cable. It can be used to trigger any compatible power pack or monolight with a phono terminal, such as Bowens, Impact, Monolite, Balcar, Speedotron, and similar packs, via the standard PC terminal on your camera.",,"This <strong>Impact Sync Cord 1/4"" Phono Male to PC Male</strong> is a 33' (10 m) long sync cable. It can be used to trigger any compatible power pack or monolight with a phono terminal, such as Bowens, Impact, Monolite, Balcar, Speedotron, and similar packs, via the standard PC terminal on your camera.",,
Impact,N,682563,"This Impact Sync Cord Male Mini to Male Mini is a straight cable, 6' long. It can connect any two mini female terminals.",,"This <STRONG>Impact Sync Cord Male Mini to Male Mini</STRONG> is a straight cable, 6' long. It can connect any two mini female terminals.",,
Impact,N,682564,"This Impact Sync Cord Male Mini (3.5mm) to Male PC is a straight cable, 6' long. It can connect a standard camera PC terminal to a 1/8"" (3.5mm) mini female terminal (used by many remote control devices).",,"This <STRONG>Impact Sync Cord Male Mini (3.5mm) to Male PC</STRONG> is a straight cable, 6' long. It can connect a standard camera PC terminal to a 1/8"" (3.5mm) mini female terminal (used by many remote control devices).",,
Impact,N,682567,"This Impact Sync Cord Female PC to Male PC (1.5') is a straight cable, 1.5' (0.45 m) long. It can be used to extend an existing PC sync cord.",,"This <STRONG>Impact Sync Cord Female PC to Male PC (1.5')</STRONG> is a straight cable, 1.5' (0.45 m) long. It can be used to extend an existing PC sync cord.",,
Impact,N,682568,"This Impact Sync Cord Female PC to Male PC (6') is a straight cable, 6' (1.82 m) long. It can be used to extend an existing PC sync cord.",,"This <STRONG>Impact Sync Cord Female PC to Male PC (6')</STRONG> is a straight cable, 6' (1.82 m) long. It can be used to extend an existing PC sync cord.",,
Impact,N,682575,"This Impact Sync Cord - Male PC to Male PC (6') is a 6' (1.8 m) straight sync cable. It provides the necessary connection between any flash with a female PC (post connection) receptor, and a camera, sync extension, or triggering device that has a female PC (post connection) terminal.",,"This <strong>Impact Sync Cord - Male PC to Male PC (6')</strong> is a 6' (1.8 m) straight sync cable. It provides the necessary connection between any flash with a female PC (post connection) receptor, and a camera, sync extension, or triggering device that has a female PC (post connection) terminal.",,
Impact,N,682577,"The Impact Sync Cord Male PC to Sub Mini is an 18&quot; (45 cm) cable. It features a sub-mini plug at one end, and a male PC (post connection) plug at the other end. This allows radio remote control receivers (e.g. MicroSync Receiver) to be connected to the Canon 580EX II or Nikon SB-26, SB-28, SB-80, SB-800, and SB-900 flashes for remote triggering. It can also be used with lightmeters, which usually use a PC male cord. In addition, it can be used to trigger small flash units like Morris or SP brands from the camera.",,"The<strong> Impact Sync Cord Male PC to Sub Mini</strong> is an 18&quot; (45 cm) cable. It features a sub-mini plug at one end, and a male PC (post connection) plug at the other end. This allows radio remote control receivers (e.g. MicroSync Receiver) to be connected to the Canon 580EX II or Nikon SB-26, SB-28, SB-80, SB-800, and SB-900 flashes for remote triggering. It can also be used with lightmeters, which usually use a PC male cord. In addition, it can be used to trigger small flash units like Morris or SP brands from the camera.",,
Impact,N,682580,"This Impact Sync Cord Male Mini to Male Household (18"") provides the necessary connection between any female mini terminal and any sync extension cord, power pack or monolight with a female household (2-prong) receptor.",,"This <b>Impact Sync Cord Male Mini to Male Household (18"")</b> provides the necessary connection between any female mini terminal and any sync extension cord, power pack or monolight with a female household (2-prong) receptor.",,
Impact,N,682585,"This Impact Sync Cord Male Household to Male PC (10') is a straight cable, 10' long. It can be used to connect any sync extension cord, power pack or monolight with dual blade (2-prong female household receptor), such as Lumedyne, Norman, Braun and Dynalite, and any camera with the standard female PC terminal.",,"This <STRONG>Impact Sync Cord Male Household to Male PC (10')</STRONG> is a straight cable, 10' long. It can be used to connect any sync extension cord, power pack or monolight with dual blade (2-prong female household receptor), such as Lumedyne, Norman, Braun and Dynalite, and any camera with the standard female PC terminal.",,
Impact,N,682586,"This Impact Sync Cord Male Mini to Male Household (3') provides the necessary connection between any female mini terminal and any sync extension cord, power pack or monolight with a female household (2-prong) receptor.",,"This <b>Impact Sync Cord Male Mini to Male Household (3')</b> provides the necessary connection between any female mini terminal and any sync extension cord, power pack or monolight with a female household (2-prong) receptor.",,
Impact,N,682587,"This Impact Sync Cord Male Mini to Male Household (10') provides the necessary connection between any female mini terminal and any sync extension cord, power pack or monolight with a female household (2-prong) receptor.",,"This <b>Impact Sync Cord Male Mini to Male Household (10')</b> provides the necessary connection between any female mini terminal and any sync extension cord, power pack or monolight with a female household (2-prong) receptor.",,
Impact,N,685031,"The Impact PowerSync16 AC Radio Slave System is designed for triggering flash units or cameras up to 590' (180 m) away indoors, or 200' (60 m) outdoors using the battery-operated transmitter and 120VAC-powered receiver. PowerSync16 has 16 digitally coded channels available so you can even work at events with other photographers without flash or radio interference. You can trigger as many flashes or cameras as you like from one transmitter, as long as they're all on the same frequency and have a PowerSync16 AC or optional DC receiver. Flash sync speeds of up to 1/250 second are possible with PowerSync16. The transmitter operates on one 3V CR2450 battery, and the receiver requires a connection to 120VAC. The PowerSync16 system is not designed to perform in TTL mode with flash units - camera and flash must be set to Manual Mode.",,"The <strong>Impact PowerSync16 AC Radio Slave System</strong> is designed for triggering flash units or cameras up to 590' (180 m) away indoors, or 200' (60 m) outdoors using the battery-operated transmitter and 120VAC-powered receiver. </p><p>PowerSync16 has 16 digitally coded channels available so you can even work at events with other photographers without flash or radio interference. You can trigger as many flashes or cameras as you like from one transmitter, as long as they're all on the same frequency and have a PowerSync16 AC or optional DC receiver. Flash sync speeds of up to 1/250 second are possible with PowerSync16. </p><p>The transmitter operates on one 3V CR2450 battery, and the receiver requires a connection to 120VAC. The PowerSync16 system is not designed to perform in TTL mode with flash units - camera and flash must be set to Manual Mode.",,
